"","EUK.LH.MD9.0000.1","EUK.LH.MD9.0000.2","EUK.LH.MD9.0000.3","EUK.LH.MD9.0000.4","EUK.LH.MD9.0000.5","EUK.LH.MD9.0000.6","EUK.LH.MD9.0000.7","EUK.LH.MD9.0000.8","EUK.LH.MD9.0250.1","EUK.LH.MD9.0250.2","EUK.LH.MD9.0250.3","EUK.LH.MD9.0250.4","EUK.LH.MD9.0250.5","EUK.LH.MD9.0250.6","EUK.LH.MD9.0250.7","EUK.LH.MD9.0250.8","EUK.LH.MD9.0450.1","EUK.LH.MD9.0450.2","EUK.LH.MD9.0450.3","EUK.LH.MD9.0450.4","EUK.LH.MD9.0450.5","EUK.LH.MD9.0450.6","EUK.LH.MD9.0450.7","EUK.LH.MD9.0450.8","EUK.LH.MD9.0700.1","EUK.LH.MD9.0700.2","EUK.LH.MD9.0700.3","EUK.LH.MD9.0700.4","EUK.LH.MD9.0700.5","EUK.LH.MD9.0700.6","EUK.LH.MD9.0700.7","EUK.LH.MD9.0700.8","EUK.LH.MD9.0900.1","EUK.LH.MD9.0900.2","EUK.LH.MD9.0900.3","EUK.LH.MD9.0900.4","EUK.LH.MD9.0900.5","EUK.LH.MD9.0900.6","EUK.LH.MD9.0900.7","EUK.LH.MD9.0900.8","EUK.LH.MD9.1150.1","EUK.LH.MD9.1150.2","EUK.LH.MD9.1150.3","EUK.LH.MD9.1150.4","EUK.LH.MD9.1150.5","EUK.LH.MD9.1150.6","EUK.LH.MD9.1150.7","EUK.LH.MD9.1150.8","EUK.NM.MD9.1849.1","EUK.NM.MD9.1849.2","EUK.NM.MD9.1849.3","EUK.NM.MD9.1849.4","EUK.NM.MD9.1849.5","EUK.NM.MD9.1849.6","EUK.NM.MD9.1849.7","EUK.NM.MD9.1849.8","EUK.NM.MD9.2050.1","EUK.NM.MD9.2050.2","EUK.NM.MD9.2050.3","EUK.NM.MD9.2050.4","EUK.NM.MD9.2050.5","EUK.NM.MD9.2050.6","EUK.NM.MD9.2050.7","EUK.NM.MD9.2050.8","EUK.NM.MD9.2250.1","EUK.NM.MD9.2250.2","EUK.NM.MD9.2250.3","EUK.NM.MD9.2250.4","EUK.NM.MD9.2250.5","EUK.NM.MD9.2250.6","EUK.NM.MD9.2250.7","EUK.NM.MD9.2250.8","EUK.NM.MD9.2450.1","EUK.NM.MD9.2450.2","EUK.NM.MD9.2450.3","EUK.NM.MD9.2450.4","EUK.NM.MD9.2450.5","EUK.NM.MD9.2450.6","EUK.NM.MD9.2450.7","EUK.NM.MD9.2450.8","EUK.NM.MD9.2650.1","EUK.NM.MD9.2650.2","EUK.NM.MD9.2650.3","EUK.NM.MD9.2650.4","EUK.NM.MD9.2650.5","EUK.NM.MD9.2650.6","EUK.NM.MD9.2650.7","EUK.NM.MD9.2650.8"
"ASV_22",15.4370034052213,7.40307812195597,3.54819633353046,0,1.58159597411934,1.67785234899329,1.10706942906848,3.01443756941139,312.80193236715,217.982226868792,300.973828362751,221.307925508878,679.786797867979,427.306483861754,264.351851851852,478.183118741059,98.3717774762551,110.696874103814,161.839355031353,58.926487747958,99.8743718592965,61.0514414923686,159.989457037428,141.609482220836,409.067357512953,356.91573926868,334.36385255648,382.196162046908,369.1363437089,274.89114658926,382.047812359044,389.730241362991,114.893617021277,165.088981446422,77.5237032905745,178.374655647383,323.902696985722,111.111111111111,173.093042749371,197.056712132089,194.805194805195,167.992047713718,137.587822014052,221.289752650177,217.731421121252,154.253154253154,149.202733485194,98.7520347259902,57.4989947728187,17.0454545454545,44.0795159896283,48.8454706927176,80.8314087759815,61.6414230362804,46.1401952085182,94.5454545454545,359.82478097622,12.8440366972477,183.066361556064,108.421052631579,141.434262948207,239.938080495356,161.870503597122,142.620232172471,120.111731843575,155.46218487395,246.376811594203,166.380789022298,171.48182665424,126.293995859213,228.763666947014,243.358129649309,237.28813559322,158.839779005525,385.813148788927,143.36917562724,157.552083333333,289.080911233307,113.22869955157,265.217391304348,622.950819672131,55.7103064066852,488.86910062333,268.993839835729,367.135003054368,544.455544455545,62.9260618772942,224.193548387097
"ASV_24",755.505107832009,620.494837327099,501.478415138971,839.377555057365,963.623292595255,540.268456375839,841.530918867626,956.845946374742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0703933747412,0,2.79589934762349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25",3.17820658342792,12.663159945451,12.1230041395624,3.69246999868126,11.0711718188354,5.59284116331096,5.06088881859877,3.64905600507695,161.835748792271,101.934134866702,228.8496652465,84.8852317020355,194.751947519475,172.522136532419,164.351851851852,153.07582260372,251.017639077341,520.504731861199,673.633920573305,181.155192532089,283.605527638191,291.124929338609,420.400632577754,495.633187772926,19.9481865284974,40.0105988341282,5.23186682520809,37.5799573560768,26.7426567295046,0,23.4551195308976,40.2271651680076,119.148936170213,220.371071563802,169.548243167875,210.743801652893,175.304071919619,158.518518518519,168.901927912825,217.875089734386,331.409331409331,242.544731610338,224.824355971897,247.791519434629,262.38591916558,204.721204721205,154.897494305239,195.333695062398,273.823884197829,109.848484848485,177.182368193604,367.673179396092,232.486528098537,217.682282493836,241.348713398403,242.909090909091,89.4868585732165,146.788990825688,331.807780320366,189.473684210526,280.876494023904,136.996904024768,235.611510791367,242.12271973466,0,280.672268907563,361.28364389234,75.4716981132076,41.9384902143523,309.52380952381,288.47771236333,65.8873538788523,26.0756192959583,62.1546961325967,13.840830449827,122.759856630824,27.34375,106.834249803614,26.9058295964126,0,354.694485842027,122.562674094708,1354.40783615316,780.287474332649,860.109957238852,610.38961038961,198.741478762454,944.354838709677
"ASV_26",46.7650397275823,37.0153906097799,28.6812536960378,96.5317156798101,49.7483824586628,75.503355704698,41.2778744266962,40.774234491512,310.688405797101,250.392054364872,246.804625684723,192.724122996968,255.432554325543,310.482719223079,194.444444444444,297.925608011445,104.477611940299,97.5050186406653,134.96566139146,31.2135355892649,164.415829145729,139.626907857547,220.347917764892,165.938864628821,140.932642487047,156.067832538421,184.542211652794,178.304904051173,74.967119684349,181.712626995646,242.895805142084,140.321817321344,156.382978723404,440.363498674744,147.796988287786,325.757575757576,242.46430460074,198.518518518519,412.405699916178,287.150035893754,207.311207311207,241.55069582505,211.35831381733,233.657243816254,303.780964797914,346.357346357346,301.25284738041,290.28757460662,193.807800562927,142.045454545455,114.95246326707,145.648312611012,301.000769822941,122.930609369496,142.857142857143,218.909090909091,132.665832290363,100.917431192661,0,80,75.6972111553785,82.8173374613003,206.834532374101,14.9253731343284,37.7094972067039,126.050420168067,79.7101449275362,85.7632933104631,243.243243243243,59.0062111801242,74.8528174936922,412.327311370882,113.428943937419,59.3922651933702,245.674740484429,266.129032258065,61.1979166666667,183.032207384132,127.80269058296,221.739130434783,78.9865871833085,83.5654596100279,0,0,132.559560171045,83.9160839160839,0,618.548387096774
"ASV_27",83.3144154370034,161.309175920514,137.788290952099,184.887247791112,125.952552120776,149.608501118568,144.86794243239,112.962081548469,223.429951690821,218.504966021955,258.064516129032,208.315288003465,296.432964329643,255.641245358469,208.333333333333,266.452074391989,0,0,0,0,0,0,0,0,3.8860103626943,3.70959194488606,0,0,0,14.2235123367199,0,0,377.659574468085,1035.97122302158,460.122699386503,428.374655647383,624.272871496563,545.185185185185,588.851634534786,481.335247666906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.765363128492,1784.87394957983,1243.27122153209,1593.4819897084,1187.32525629077,574.534161490683,1196.80403700589,1376.19553666312,0,0,0,0,0,0,0,0,13.4128166915052,0,0,92.4024640657084,175.931582162492,0,0,0
"ASV_28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.88082901554,807.896131425543,968.370986920333,1363.00639658849,1015.78255151249,786.357039187228,788.903924221921,1138.9020350213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_29",47.2190692395006,39.7428404441847,31.6380839739799,71.8712910457602,42.4155283968368,25.4474272930649,57.8839158627234,30.9376487386959,411.533816425121,391.008886565604,359.707851491175,244.261585101776,466.584665846658,391.031133961725,396.759259259259,376.609442060086,114.654002713704,275.308287926584,325.470289638698,58.634772462077,107.726130653266,177.501413227812,226.937269372694,150.655021834061,120.20725388601,198.72813990461,135.315101070155,224.147121535181,140.727750986409,156.168359941945,248.08299503834,147.420728821581,244.68085106383,299.129117758425,242.610150585611,289.944903581267,268.905341089371,222.222222222222,360.435875943001,450.10768126346,219.81721981722,168.986083499006,72.0140515222483,137.809187279152,123.859191655802,83.4350834350834,208.428246013667,158.979924036896,15.6815440289505,54.9242424242424,0,26.6429840142096,36.1816782140108,10.5671010919338,39.9290150842946,31.2727272727273,16.270337922403,0,82.3798627002288,0,33.8645418326693,16.2538699690402,35.9712230215827,16.5837479270315,0,100.840336134454,128.364389233954,87.4785591766724,0,2.0703933747412,0,2.12539851222104,148.631029986962,20.7182320441989,0,120.071684587814,55.9895833333333,0,24.6636771300448,97.1014492753623,0,22.2841225626741,0,0,70.2504581551619,131.868131868132,0,0
"ASV_30",7.2644721906924,3.11708552503409,16.2625665286813,0,1.43781452192667,7.82997762863535,0,0,54.3478260869565,47.569262937794,46.5611685940353,62.3646600259853,53.30053300533,31.9908597543559,18.5185185185185,27.8969957081545,52.2388059701493,104.96128477201,171.991639295312,56.8844807467911,97.2047738693467,83.0977953646128,129.942013705851,120.711166562695,185.492227979275,302.861685214626,162.663495838288,245.735607675906,161.332748794388,274.310595065312,213.802435723951,387.127307146238,26.5957446808511,22.7186671715259,45.175683212493,126.721763085399,91.7503966155473,50.3703703703704,127.829002514669,125.628140703518,235.209235209235,204.27435387674,182.669789227166,310.512367491166,241.851368970013,289.377289377289,235.193621867882,174.715138361367,243.667068757539,140.151515151515,242.869490060501,198.046181172291,206.312548113934,309.61606199366,181.89884649512,224,182.728410513141,198.165137614679,135.011441647597,220,53.7848605577689,142.414860681115,44.9640287769784,203.980099502488,203.91061452514,138.655462184874,196.687370600414,75.4716981132076,37.2786579683131,57.9710144927536,64.7603027754415,298.618490967056,165.580182529335,261.049723756906,285.467128027682,410.394265232975,266.927083333333,455.616653574234,186.09865470852,530.434782608696,430.70044709389,112.349117920149,838.824577025824,533.88090349076,440.439828955406,530.469530469531,136.339800734137,470.967741935484
"ASV_31",572.985244040863,711.085135398402,780.6031933767,635.236713701701,583.896477354421,635.346756152125,736.675628657283,451.68967158496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7015457788347,0,0,0,3.1574199368516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33",66.9693530079455,61.9520748100526,67.1200473092844,68.8381906897006,60.5319913731129,94.2393736017897,69.9035268068955,51.5627478978264,281.099033816425,255.619445896498,314.059646987219,226.504980511044,235.752357523575,322.193658954584,228.240740740741,278.612303290415,101.085481682497,261.542873530255,280.979396834876,72.928821470245,214.195979899497,74.0531373657434,172.113863995783,127.88521522146,85.2331606217617,135.135135135135,148.156956004756,172.174840085288,104.778605874616,167.489114658926,137.347767253045,95.5986748698533,153.191489361702,187.05035971223,131.622978248745,223.140495867769,80.9095716552089,120,191.533948030176,239.770279971285,79.8460798460798,102.882703777336,101.288056206089,74.6466431095406,64.8631029986962,212.454212454212,84.2824601366743,62.9408572978839,58.7052673904302,89.0151515151515,58.7726879861711,60.3907637655417,43.8799076212471,55.6533990841846,122.448979591837,38.5454545454545,329.161451814768,198.165137614679,338.672768878719,164.210526315789,109.561752988048,277.863777089783,44.9640287769784,117.744610281924,110.335195530726,0,59.0062111801242,176.672384219554,194.780987884436,23.8095238095238,81.5811606391926,7.43889479277365,186.440677966102,129.834254143646,5.19031141868512,77.0609318996416,67.7083333333333,199.528672427337,73.9910313901345,166.666666666667,165.424739195231,18.5701021355617,146.037399821906,149.897330595483,32.376298106292,240.759240759241,6.29260618772942,136.290322580645
"ASV_34",0,0,0,0,0,0,0,0,1207.12560386473,674.85624673288,662.203286670724,2125.16240796882,1056.58056580566,1104.25592687803,650.462962962963,1489.62804005722,12.8900949796472,25.2365930599369,45.6852791878173,15.169194865811,45.8542713567839,10.1752402487281,24.2488139167106,28.3842794759825,0,0,0,0,0,0,0,0,0,0.757288905717531,0,0,0.793231094658911,5.92592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38047559449312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_35",5.4483541430193,0,0,10.6817882104708,2.73184759166068,0,5.85165269650482,1.90385530699667,98.1280193236715,93.0475692629378,127.206329884358,81.8536162841057,129.151291512915,89.4030277063696,83.7962962962963,140.557939914163,160.10854816825,219.386291941497,216.482532099134,83.1388564760794,247.958542713568,201.808931599774,270.163415919874,213.661883967561,81.8652849740933,178.590355060943,114.863258026159,108.208955223881,84.1736080666374,71.6981132075472,102.841677943166,135.352579271178,138.297872340426,261.643316925407,173.452314556609,296.143250688705,181.914331041777,90.3703703703704,194.467728415759,103.732950466619,248.677248677249,135.188866799205,141.100702576112,186.395759717315,210.886571056063,345.950345950346,173.69020501139,149.755832881172,164.053075995175,232.954545454545,165.946413137424,242.451154529307,247.88298691301,173.652694610778,219.165927240461,293.818181818182,90.738423028786,69.7247706422018,61.7848970251716,131.578947368421,95.6175298804781,20.8978328173375,187.05035971223,21.558872305141,94.9720670391062,311.764705882353,133.540372670807,382.504288164666,264.678471575023,127.329192546584,273.338940285955,341.126461211477,187.7444589309,178.17679558011,179.930795847751,391.5770609319,122.395833333333,382.560879811469,97.5336322869955,179.710144927536,0,24.1411327762303,0,186.858316221766,0,100.899100899101,23.5972732039853,241.129032258065
"ASV_36",0,0,0,4.08809178425425,0.431344356578001,0,0,0,60.9903381642512,47.0465237846315,19.780888618381,29.4499783456042,78.7207872078721,67.6949443016281,35.6481481481481,20.7439198855508,83.4464043419267,219.386291941497,197.37234995521,63.3022170361727,129.082914572864,160.542679479932,154.454401686874,195.258889582034,293.00518134715,457.604663487016,288.941736028537,342.750533049041,243.752740026304,293.178519593614,299.954894000902,401.325130146711,19.1489361702128,0,6.13496932515337,0,0,0,0,22.254127781766,556.998556998557,373.260437375746,309.133489461358,469.964664310954,350.06518904824,594.220594220594,599.658314350797,334.780249593055,0,0,0,0,0,0,0,2.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.86962190352,243.093922651934,185.121107266436,501.79211469534,289.0625,494.893951296151,99.7757847533632,204.347826086957,0,0,0,0,35.4306658521686,0,0,0
"ASV_37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.719131614654,299.11098365357,328.754852194685,162.193698949825,478.486180904523,188.24194460147,283.078545071165,293.824079850281,11.6580310880829,48.2246952835188,15.6956004756243,0,17.5361683472161,14.2235123367199,25.4848894903022,31.9451017510648,9.57446808510638,0,0,0,0,14.8148148148148,21.7937971500419,0,0,0,0,0,0,0,0,0,1802.97547245678,757.575757575758,752.808988764045,793.960923623446,1264.04926866821,1461.78231771751,771.960958296362,1324.36363636364,0,0,0,0,0,0,0,0,0,0,0,65.180102915952,0,37.2670807453416,0,0,129.074315514993,0,0,0,0,0,53.8116591928251,0,0,22.2841225626741,0,0,0,0,24.1216570529628,0
"ASV_38",19.2962542565267,15.1957919345412,17.1496156120639,28.2210207042068,11.214953271028,13.9821029082774,24.0392218883441,16.8173885451372,729.166666666667,578.149503397804,704.808277541083,433.521004763967,606.39606396064,800.91402456441,587.962962962963,656.652360515022,35.9565807327001,141.382277028965,123.618990743506,43.757292882147,76.0050251256281,101.187111362352,164.206642066421,116.968184653774,16.580310880829,59.6184419713831,15.6956004756243,25.0533049040512,24.1122314774222,49.0566037735849,28.6423094271538,24.8461902508282,24.468085106383,101.855357819008,0,108.126721763085,29.3495505023797,47.4074074074074,83.4031852472758,33.381191672649,36.0750360750361,86.9781312127237,32.2014051522248,34.452296819788,45.632333767927,18.7220187220187,12.5284738041002,44.4926749864352,157.217531162043,107.954545454545,70.8729472774417,336.589698046181,185.527328714396,260.6551602677,113.57586512866,102.545454545455,88.8610763454318,9.1743119266055,50.3432494279176,130.526315789474,11.9521912350598,86.687306501548,89.9280575539568,124.378109452736,0,187.394957983193,212.215320910973,135.506003430532,111.835973904939,0,86.6274179983179,210.414452709883,53.4550195567145,0,0,51.9713261648745,22.1354166666667,0,0,23.1884057971015,113.263785394933,0,136.242208370436,49.2813141683778,0,71.9280719280719,39.3287886733089,0
"ASV_39",0,1.16890707188778,0.591366055588409,0,0,0.559284116331096,0,0.793273044581945,18.4178743961353,15.1594354417146,6.69506999391357,40.7102641836293,23.370233702337,14.5672664952871,14.8148148148148,23.2474964234621,79.3758480325644,87.1809578434184,80.3224843236787,43.757292882147,352.229899497487,53.7026568682872,119.662625197681,140.049906425452,208.80829015544,171.96608373079,148.870392390012,187.899786780384,129.329241560719,132.656023222061,202.074875958502,217.226691907241,127.659574468085,179.098826202196,305.633017289459,59.228650137741,501.322051824432,68.1481481481481,180.637049455155,372.577171572146,226.551226551227,86.9781312127237,73.1850117096019,106.007067137809,493.155149934811,123.321123321123,89.4077448747153,107.433532284319,568.154402895054,73.8636363636364,70.8729472774417,77.2646536412078,192.455735180908,416.343783022191,96.7169476486247,189.090909090909,217.772215269086,56.8807339449541,96.1098398169336,63.1578947368421,67.7290836653386,77.3993808049536,70.1438848920863,67.9933665008292,19.5530726256983,66.3865546218487,91.0973084886128,25.7289879931389,49.3942218080149,54.8654244306418,56.349873843566,60.5738575982997,165.580182529335,219.613259668508,53.6332179930796,90.5017921146953,167.96875,121.759622937942,178.251121076233,76.8115942028986,131.147540983607,47.3537604456825,100.623330365093,16.4271047227926,122.174709835064,49.95004995005,58.7309910854746,212.903225806452
"ASV_40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629.67430639324,507.575757575758,463.267070008643,472.46891651865,933.795227097768,2864.74110602325,708.961845607808,809.454545454545,25.0312891113892,0,4.5766590389016,6.31578947368421,7.96812749003984,2.32198142414861,7.19424460431655,9.95024875621891,101.95530726257,63.0252100840336,137.68115942029,147.512864493997,214.352283317801,89.0269151138716,101.766190075694,73.3262486716259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5806451612903
"ASV_42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.124352331606,130.895601483837,148.870392390012,183.368869936034,96.8873301183691,231.640058055152,125.620207487596,160.672030288689,0,0,0,0,0,0,0,0,869.64886964887,644.135188866799,458.430913348946,742.049469964664,828.878748370274,691.900691900692,755.694760820046,499.186109603907,344.189786891838,210.227272727273,471.910112359551,196.269982238011,468.052347959969,422.331806974287,251.996450754215,525.818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_43",439.046538024972,368.595363335281,295.091661738616,513.912699459317,594.392523364486,355.984340044743,512.256840107544,616.849119466921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_44",24.5175936435868,14.6113383985973,21.5848610289769,44.7052617697481,45.0035945363048,53.6912751677852,57.0931519848173,24.7501189909567,73.9734299516908,126.502875065342,117.772367620207,91.8146383715894,108.651086510865,120.822622107969,64.3518518518518,85.1216022889843,34.5997286295794,45.0243762546602,92.5649447596297,35.5892648774796,54.3341708542714,80.8366308648954,109.646810753822,38.6774797255147,14.2487046632124,38.1558028616852,67.7764565992866,0,17.9745725558965,40.6386066763425,46.0081190798376,51.5854235683862,104.255319148936,59.825823551685,100.390407138873,120.523415977961,140.137493389741,192.592592592593,182.313495389774,204.235463029433,296.777296777297,484.095427435388,385.831381733021,325.088339222615,236.310299869622,364.672364672365,304.669703872437,302.767227346717,230.398069963812,418.560606060606,266.205704407952,176.731793960924,132.409545804465,377.5977456851,259.094942324756,273.454545454545,209.637046307885,262.385321100917,75.5148741418764,140,237.051792828685,207.430340557276,161.870503597122,89.5522388059701,58.659217877095,89.9159663865546,30.0207039337474,44.5969125214408,164.958061509786,214.285714285714,181.665264928511,190.223166843783,0,56.6298342541436,0,32.258064516129,0,76.1979575805185,41.4798206278027,0,0,41.7827298050139,0,51.3347022587269,234.575442883323,122.877122877123,0,107.258064516129
"ASV_45",14.9829738933031,11.4942528735632,49.3790656416322,62.9038639061058,56.9374550682962,62.6398210290828,40.4871105487901,17.4520069808028,293.478260869565,113.957135389441,123.250152160682,116.933737548722,190.241902419024,305.62696372465,129.62962962963,202.074391988555,48.8466757123474,77.7172354459421,60.3165123917587,12.8354725787631,105.527638190955,19.7851893725269,91.7237743806009,60.5115408608858,138.860103626943,152.358240593535,106.777645659929,232.142857142857,115.738711091626,139.912917271408,208.840775823184,163.274964505443,43.6170212765958,52.6315789473684,29.0016731734523,0,10.8408249603384,45.9259259259259,56.1609388097234,39.4831299353912,138.528138528139,249.502982107356,112.997658079625,263.6925795053,94.5241199478488,201.058201058201,121.867881548975,115.029842647857,152.392440691596,195.075757575758,315.471045808124,331.261101243339,90.0692840646651,193.025713279324,155.27950310559,247.272727272727,129.536921151439,75.2293577981651,48.0549199084668,217.894736842105,175.298804780876,82.0433436532508,57.5539568345324,96.1857379767828,30.7262569832402,83.1932773109244,0,123.499142367067,33.5507921714818,95.2380952380952,0,0,0,44.1988950276243,107.266435986159,0,0,37.7062058130401,0,50.7246376811594,0,0,28.4951024042743,90.3490759753593,0,131.868131868132,91.767173571054,199.193548387097
"ASV_46",23.6095346197503,25.1315020455874,25.1330573625074,30.5947514176447,44.4284687275341,10.0671140939597,41.5941799778586,41.0915437093448,44.0821256038647,24.0460010454783,12.1728545343883,68.4278908618449,20.090200902009,37.1322479291631,23.6111111111111,59.3705293276109,33.2428765264586,35.5606538571838,44.1922962078232,22.7537922987165,186.557788944724,18.6546071226682,54.5598313125988,61.1353711790393,71.7616580310881,61.7382087970323,75.3864447086801,76.226012793177,53.0469092503288,50.7982583454282,52.999548940009,72.4088973024136,74.468085106383,122.302158273381,211.377579475739,84.7107438016529,470.65044949762,53.3333333333333,95.9765297569153,234.745154343144,133.718133718134,50.1988071570577,52.6932084309134,62.2791519434629,256.51890482399,76.1090761090761,66.0592255125285,67.8241996744438,240.450341777242,43.5606060606061,50.1296456352636,13.3214920071048,63.8953040800616,216.273335681578,40.8163265306122,77.8181818181818,58.8235294117647,64.2201834862385,64.0732265446224,26.3157894736842,57.7689243027888,48.7616099071207,89.9280575539568,39.8009950248756,61.4525139664805,73.109243697479,102.484472049689,30.8747855917667,121.155638397018,68.3229813664596,47.0984020185029,110.520722635494,84.7457627118644,187.845303867403,43.2525951557093,82.4372759856631,108.072916666667,66.7714061272584,131.165919282511,34.7826086956522,159.46348733234,90.9935004642526,403.383793410508,145.790554414784,376.298106291998,157.842157842158,81.8038804404824,599.193548387097
"ASV_48",23.155505107832,5.64971751412429,10.053222945003,17.6711064222603,9.92092020129403,13.9821029082774,10.2799304127787,23.3222275107092,79.1062801932367,44.4328280188186,59.0383444917833,142.91901255955,48.790487904879,66.2667809197372,37.037037037037,87.9828326180258,48.8466757123474,83.7396042443361,62.7052851597492,29.463243873979,236.180904522613,29.960429621255,87.7701634159199,101.060511540861,78.7564766839378,107.578166401696,86.563614744352,140.724946695096,81.9815870232354,67.343976777939,107.803337843933,110.033128253668,48.936170212766,65.5054903445665,119.910764082543,63.3608815426997,208.355367530407,29.6296296296296,51.1316010058676,189.877961234745,158.730158730159,39.7614314115308,61.4754098360656,87.8975265017668,354.628422425033,81.4000814000814,58.6560364464693,75.4205100379816,466.023321270607,73.8636363636364,75.1944684528954,64.8312611012433,145.496535796767,380.76787601268,87.8438331854481,109.818181818182,163.9549436796,64.2201834862385,64.0732265446224,41.0526315789474,111.553784860558,108.359133126935,62.9496402877698,38.1426202321725,97.7653631284916,26.0504201680672,59.0062111801242,128.644939965695,248.83504193849,75.5693581780538,95.878889823381,232.731137088204,48.2398956975228,151.933701657459,77.8546712802768,87.8136200716846,115.885416666667,105.263157894737,176.008968609865,71.0144927536232,114.754098360656,44.5682451253482,308.993766696349,180.698151950719,238.85155772755,91.9080919080919,33.0361824855794,714.516129032258
"ASV_49",0,0,0,0,0,0,0,0,9.05797101449275,2.61369576581286,0.608642726719416,2.59852750108272,5.740057400574,5.1413881748072,5.55555555555556,4.29184549356223,5.42740841248304,19.2142242615429,15.8256195879367,18.3780630105018,43.9698492462312,12.4364047484454,12.1244069583553,14.3480973175296,37.0466321243523,21.7276099629041,14.9821640903686,36.2473347547974,21.0434020166594,22.6415094339623,28.4167794316644,24.3729294841458,23.4042553191489,70.8065126845892,50.1952035694367,8.95316804407713,118.455843469064,23.7037037037037,18.8600167644593,85.7860732232592,759.98075998076,420.477137176938,321.428571428571,371.466431095406,2464.47196870926,652.014652014652,446.469248291572,493.760173629951,73.9847205468436,3.78787878787879,6.05012964563526,16.8738898756661,22.3248652809854,50.7220852412821,5.32386867790594,24.7272727272727,124.530663329161,86.2385321100917,75.5148741418764,36.8421052631579,95.6175298804781,90.5572755417957,43.1654676258993,18.2421227197347,61.4525139664805,21.0084033613445,27.9503105590062,37.7358490566038,127.679403541473,30.0207039337474,26.0723296888141,20.1912858660999,0,5.52486187845304,0,0,0,0,4.48430493273543,0,10.4321907600596,35.2831940575673,39.1807658058771,0,20.1588271227856,15.984015984016,9.96329313057158,17.741935483871
"ASV_51",0.908059023836549,0.389635690629262,0.887049083382614,2.63747857048661,0.287562904385334,0,0.316305551162423,3.80771061399334,0,0,0,0,0,0.571265352756355,0,0,303.25644504749,406.653283624892,445.804717826217,207.117852975496,1491.36306532663,243.075183719616,523.985239852399,581.409856519027,2.07253886010363,7.41918388977212,3.32936979785969,2.9317697228145,1.31521262604121,0,0.6765899864682,3.31282536677709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
